Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
3216,USA,p1,Monthly,Digital,N,Medium,N,Y,5,4.0,28.94,75.13956247902775,71.05,2020Q3
4149,USA,p2,Monthly,Digital,Y,High,N,N,5,4.0,106.85,76.10578897194885,77.09,2020Q3
6949,India,p2,Annual,Digital,N,High,Y,N,3,5.019198872838765,43.410942554695154,86.77080493396696,73.01496891713833,2019Q3
5030,Japan,p1,Bi-annual,Digital,N,High,N,Y,3,3.0,14.010000000000002,86.76829604935963,87.98,2019Q4
492,India,p1,Annual,Digital,N,Low,N,Y,2,4.0,5.99,65.17529406723739,62.0,2020Q1
2051,Japan,p2,Annual,Digital,Y,Low,N,Y,2,5.0,39.53,86.44162669675183,90.96,2020Q2
5969,Japan,p2,Annual,Offline,N,Low,N,N,3,6.0,30.88,83.1201907969437,87.31,2019Q4
8705,USA,p1,Monthly,Offline,N,High,N,Y,3,5.001138672790775,26.29183524773324,86.07830664343525,79.1236441555242,2019Q1
6182,India,p1,Monthly,Offline,Y,High,Y,N,4,6.0,11.0557,72.10367019213281,73.5563,2019Q4
6687,India,p1,Monthly,Digital,N,Medium,N,Y,2,5.996255935945578,21.35287464328099,63.626419103511736,79.88081918005109,2019Q3
5636,India,p1,Monthly,Offline,N,Medium,N,N,3,4.0,10.82,65.51054316117556,61.34,2019Q4
8733,USA,p1,Monthly,Offline,N,Low,N,Y,3,5.999138741870742,52.64827190574393,86.10305781878634,79.87642345533179,2019Q3
7958,Japan,p2,Annual,Offline,N,High,N,Y,2,6.9143082906607365,35.0292857252677,88.77086279531771,87.5045790404757,2019Q2
6086,India,p1,Monthly,Offline,Y,Medium,Y,N,4,2.0,15.7806,65.19918674639773,67.2166,2019Q4
1545,USA,p2,Annual,Digital,N,Low,Y,N,3,3.0,35.99100000000001,83.94055268474148,82.73649999999999,2020Q1
4037,USA,p2,Monthly,Digital,Y,Medium,N,N,2,5.0,110.0,69.75355709722677,71.8,2020Q3
367,India,p2,Annual,Offline,N,Low,N,Y,4,4.0,14.99,73.91175607745375,72.5,2020Q1
8521,USA,p1,Annual,Offline,Y,High,N,Y,5,4.999264035706873,32.23760846869023,75.56942477547118,80.2483227179639,2019Q2
7497,Japan,p1,Annual,Offline,N,High,Y,Y,5,3.999671990721018,11.131552664710703,76.55667636779148,79.58241017955044,2019Q1
570,India,p1,Annual,Offline,Y,Medium,Y,Y,4,4.0,9.0155,75.67121328130729,74.55,2020Q1
7861,Japan,p1,Monthly,Offline,Y,Medium,Y,N,3,4.998125621102039,9.260307437739684,87.31882184238614,81.6045610619516,2019Q1
7219,India,p2,Monthly,Digital,N,Low,N,N,4,2.9820278444459367,14.522731411053812,62.88988278485077,62.74850333352724,2019Q2
9389,USA,p2,Monthly,Offline,Y,High,N,Y,5,5.993448545083647,97.50122446421176,87.55485735110139,92.38208933008778,2019Q1
3191,India,p2,Monthly,Digital,Y,Medium,N,Y,5,4.0,14.03,79.83171432225822,68.96,2020Q3
5153,India,p2,Monthly,Offline,Y,Low,N,Y,4,4.0,15.18,72.96764630571377,69.81,2019Q4
3184,India,p1,Annual,Digital,Y,Medium,N,Y,3,4.0,10.82,63.68428255062515,64.17,2020Q3
7305,India,p2,Monthly,Offline,N,High,N,N,2,4.011893698616585,10.211942253115598,77.5465162375403,71.45194198739568,2019Q2
8978,USA,p2,Annual,Digital,Y,Low,N,N,2,4.008237724424931,44.36293303045216,64.47273013302502,72.05548257566248,2019Q2
1775,India,p2,Monthly,Digital,Y,High,N,Y,5,6.0,11.17,74.77763219452166,73.82,2020Q2
6276,USA,p1,Monthly,Offline,Y,Low,Y,N,3,4.0,60.4406,75.57049108390947,75.86420000000001,2019Q4
4936,India,p1,Annual,Digital,Y,High,N,Y,4,4.0,7.82,74.86746239815848,68.17,2019Q4
939,USA,p2,Monthly,Offline,N,Medium,N,N,1,5.0,47.99,74.7492863761469,75.46,2020Q1
976,India,p1,Annual,Digital,Y,High,N,N,5,4.0,9.49,66.32811299743224,65.17,2020Q1
9412,USA,p2,Monthly,Offline,Y,Low,N,Y,3,4.993274299873027,51.92566940320254,83.75796815923735,87.90147288393631,2018Q4
4543,India,p2,Monthly,Digital,Y,Medium,Y,N,4,4.0,9.161,76.44105624135176,75.834,2020Q3
5352,USA,p1,Annual,Offline,Y,High,Y,Y,5,5.0,51.5705,84.19383936584389,85.72,2019Q4
2880,USA,p1,Annual,Offline,Y,Medium,Y,N,4,4.0,52.62050000000001,86.45309002127448,79.882,2020Q2
5239,Japan,p2,Monthly,Offline,N,Low,N,Y,0,4.0,35.53,83.7478032960619,83.96000000000001,2019Q4
3818,India,p1,Annual,Offline,N,High,Y,Y,5,3.0,5.5,77.84428947621862,76.35,2020Q3
5851,Japan,p2,Bi-annual,Digital,Y,High,N,N,1,7.0,37.010000000000005,95.0,95.06,2019Q4
2001,Japan,p2,Monthly,Digital,Y,Low,N,Y,4,6.0,49.02,83.75873336729325,84.72,2020Q2
6797,India,p1,Monthly,Offline,N,High,N,N,3,4.987694043805786,65.88373224355426,60.64180964066078,61.79887598466108,2019Q2
3861,USA,p2,Monthly,Digital,N,High,Y,Y,1,4.0,46.041,75.02019911605528,78.0,2020Q3
5739,Japan,p2,Bi-annual,Digital,Y,High,N,N,4,6.0,35.79,95.0,96.76999999999998,2019Q4
3975,USA,p2,Annual,Digital,Y,Medium,N,N,4,6.0,90.53,82.99963692685255,77.86,2020Q3
9413,USA,p2,Monthly,Offline,Y,Low,N,Y,3,3.4994112324710467,106.70158641101612,73.3834411823668,81.75533185440275,2019Q3
1360,USA,p1,Annual,Offline,Y,Medium,Y,N,3,5.0,51.14070000000001,79.05379325664657,78.645,2020Q1
5895,USA,p2,Annual,Digital,Y,Low,N,N,4,6.0,88.04999999999998,80.5572850226161,79.60500000000002,2019Q4
1376,USA,p1,Annual,Offline,N,Medium,Y,N,3,3.0,23.7405,75.4641135234149,76.6605,2020Q1
3410,Japan,p1,Annual,Digital,Y,High,N,Y,3,7.0,24.75,78.67121762194202,84.24,2020Q3
5183,Japan,p2,Monthly,Offline,N,Low,N,Y,2,5.0,34.440000000000005,85.27726020770176,87.05,2019Q4
8965,USA,p2,Annual,Digital,Y,High,Y,N,5,3.506444575106417,34.715902895085826,81.19935207446949,76.04055499693243,2018Q4
1193,India,p2,Monthly,Offline,Y,Low,N,N,3,4.0,12.99,73.15686779127932,70.56,2020Q1
2201,USA,p2,Annual,Offline,N,High,Y,Y,4,5.0,36.0305,86.98210506658224,88.585,2020Q2
4321,Japan,p2,Monthly,Digital,Y,Low,N,N,5,4.0,52.89,81.77059550955671,80.39999999999999,2020Q3
7011,India,p2,Annual,Digital,N,Medium,N,Y,5,4.99638075804857,8.253400313332252,64.53710737220625,63.9333324042223,2019Q2
6083,India,p2,Annual,Offline,Y,Medium,Y,N,3,5.0,9.026000000000002,83.65811705452737,78.19,2019Q4
1608,Japan,p1,Monthly,Digital,Y,Medium,N,Y,4,6.0,29.0,80.53120633333668,79.99,2020Q2
2394,Japan,p1,Annual,Digital,Y,Medium,N,N,4,6.0,20.57,82.8855989301992,86.7,2020Q2
8187,Japan,p2,Bi-annual,Offline,Y,Medium,N,Y,1,6.48950617983536,24.439825386808003,85.9479597166188,92.06127574081194,2019Q1
2195,India,p2,Annual,Digital,Y,High,Y,Y,5,5.0,9.487,80.68353011452888,78.9,2020Q2
2172,USA,p1,Monthly,Offline,N,Medium,Y,Y,3,6.0,28.2207,78.24860152509694,74.035,2020Q2
7703,Japan,p1,Bi-annual,Offline,Y,Low,N,N,5,4.0076967526960745,35.591539825563544,83.80638573670001,87.00509304934596,2019Q3
8267,Japan,p2,Monthly,Digital,Y,Medium,N,Y,5,4.992962616837657,42.98664158388067,85.01539334233944,83.42118828671246,2019Q1
7936,Japan,p2,Annual,Digital,Y,Medium,N,N,3,2.050825342510299,31.34606096148159,87.80886948762554,78.22349175240868,2019Q2
1838,India,p1,Annual,Offline,N,High,N,Y,4,3.0,8.49,68.39335632859691,67.5,2020Q2
5826,India,p1,Annual,Offline,Y,High,N,N,1,5.0,9.44,73.63693828663399,70.61,2019Q4
4341,India,p2,Annual,Digital,N,Low,N,N,5,4.0,12.63,70.46918475347324,70.225,2020Q3
5017,Japan,p2,Bi-annual,Offline,N,High,N,Y,2,5.0,27.65,91.52670037047469,92.84,2019Q4
2335,India,p2,Monthly,Offline,N,Low,Y,Y,5,4.0,15.9707,79.83072754303046,74.3225,2020Q2
2661,Japan,p2,Annual,Offline,Y,High,N,N,2,5.0,44.190000000000005,87.83563793688324,90.41,2020Q2
9402,USA,p2,Monthly,Offline,Y,Low,N,N,3,4.994704047269613,108.82805706228405,88.12888831368964,84.8849279484708,2019Q1
2378,India,p1,Annual,Offline,Y,Medium,N,N,4,3.0,12.36,66.57641151060888,67.69,2020Q2
7009,India,p2,Annual,Digital,N,Medium,N,Y,5,5.001798775781436,9.102865670006937,74.32445881898587,80.09347699669945,2018Q4
9149,USA,p2,Annual,Offline,Y,Low,N,Y,5,5.969314830353774,36.45245011345608,89.0948205722458,85.85284786902834,2019Q2
4269,USA,p2,Annual,Offline,N,High,N,N,1,6.0,38.02,80.09157644329245,80.86,2020Q3
8363,USA,p1,Annual,Digital,N,High,Y,Y,5,4.010438071730481,22.9696806531998,69.70975340389714,77.0825205598334,2018Q4
1107,USA,p2,Monthly,Offline,N,High,N,N,1,4.0,47.99,73.74151296906588,75.95,2020Q1
5565,USA,p2,Monthly,Digital,Y,Medium,N,N,5,5.0,110.0,76.13744626306473,73.14,2019Q4
7676,Japan,p1,Bi-annual,Offline,N,Medium,N,Y,3,7.033730167102,27.35657112034071,73.62397749682245,81.84375224446983,2018Q4
2419,USA,p2,Annual,Digital,N,Medium,N,N,5,7.0,38.25,77.55559665647063,79.16,2020Q2
5659,India,p2,Annual,Offline,Y,Medium,N,N,1,4.0,12.77,71.35992417955015,70.63000000000001,2019Q4
5634,USA,p1,Monthly,Offline,N,Medium,N,N,3,6.0,28.74,69.80187959713811,69.85,2019Q4
5569,Japan,p2,Monthly,Digital,Y,Medium,N,N,5,4.0,52.69,84.96016721658471,81.58,2019Q4
1803,India,p2,Monthly,Digital,N,High,N,Y,4,3.0,16.84,71.03175024410605,69.15,2020Q2
5499,India,p2,Annual,Offline,N,Low,Y,Y,5,4.0,11.9505,81.11171813280703,77.10249999999999,2019Q4
3245,USA,p2,Monthly,Digital,Y,Medium,N,Y,3,5.0,109.57,78.02947203292155,74.42,2020Q3
2996,USA,p1,Monthly,Offline,N,High,Y,N,5,5.0,27.1505,78.2644660802385,75.94250000000001,2020Q2
3781,USA,p2,Monthly,Digital,Y,High,Y,Y,4,4.0,97.991,87.29952280445899,84.45,2020Q3
2491,India,p2,Annual,Offline,Y,Medium,N,N,1,5.0,10.11,77.73672613950373,73.29,2020Q2
1720,Japan,p1,Monthly,Digital,Y,Medium,N,Y,2,3.0,30.4,74.93461244380487,74.59,2020Q2
7108,India,p2,Annual,Offline,N,Low,N,Y,5,6.019344204119863,14.291019713378164,72.52035326148456,81.22040927345935,2019Q3
5917,India,p2,Monthly,Offline,N,Low,N,N,5,3.0,17.509999999999998,65.85855693347808,69.08,2019Q4
6506,India,p1,Annual,Offline,N,High,Y,N,1,3.997504956990933,12.950858566616596,68.49501935071267,65.10644467473784,2019Q2
1041,Japan,p2,Monthly,Digital,Y,High,N,N,3,5.0,49.99,81.71946710929257,83.3,2020Q1
269,India,p2,Annual,Digital,N,High,N,Y,4,2.0,14.99,72.98064041304265,71.0,2020Q1
3668,Japan,p1,Monthly,Digital,N,Low,N,Y,2,4.0,15.169999999999998,83.61241875337628,77.82,2020Q3
5807,Japan,p2,Monthly,Offline,N,High,N,N,3,6.0,36.510000000000005,79.7143858330405,86.21000000000001,2019Q4
126,USA,p1,Annual,Digital,Y,Medium,N,Y,2,5.0,54.99,73.54203047840471,75.5,2020Q1
8819,USA,p1,Monthly,Offline,Y,Low,Y,N,4,3.50956093390054,76.35827422388675,79.6118428161839,76.94490603546102,2019Q1
5300,USA,p1,Monthly,Digital,Y,Medium,Y,Y,3,5.0,63.4907,78.37910798814194,73.31500000000001,2019Q4
2239,India,p2,Monthly,Offline,N,High,Y,Y,5,4.0,15.4107,78.79618782378682,76.22,2020Q2
1624,Japan,p1,Bi-annual,Offline,N,Medium,N,Y,5,5.0,14.58,84.95254132099764,85.91,2020Q2
435,USA,p2,Annual,Digital,N,Low,N,Y,3,3.0,39.99,77.7032660764627,76.75,2020Q1
1400,USA,p1,Annual,Digital,Y,High,Y,N,4,3.0,51.14070000000001,77.83381532508575,80.7422,2020Q1
5126,Japan,p1,Monthly,Offline,N,Low,N,Y,5,6.0,21.17,81.12708734929849,79.32000000000001,2019Q4
8096,Japan,p2,Bi-annual,Digital,Y,Low,N,N,4,5.996424402547515,38.3249163552525,88.36217758855952,87.78878655993908,2018Q4
5216,India,p1,Annual,Digital,Y,Low,N,Y,1,4.0,8.33,63.635550484400746,61.66,2019Q4
7194,India,p2,Monthly,Digital,N,High,N,Y,1,2.991815060335611,3.8731138693284537,62.01859259856244,60.14846616713504,2019Q1
5642,USA,p1,Annual,Digital,N,Medium,N,N,4,4.0,25.85,70.23425051591838,69.7,2019Q4
6040,USA,p1,Monthly,Digital,N,Low,N,N,1,2.0,27.75,66.84382285797123,66.42999999999999,2019Q4
5462,India,p1,Monthly,Digital,Y,Low,Y,Y,5,5.0,11.7155,73.22005436969269,66.925,2019Q4
4474,India,p1,Annual,Digital,Y,Medium,Y,N,5,3.0,8.355500000000001,70.71435881931664,68.0595,2020Q3
5918,Japan,p1,Monthly,Offline,N,Low,N,N,5,4.0,19.04,81.81478398959729,79.8,2019Q4
8515,USA,p1,Annual,Offline,N,Medium,Y,N,5,3.991724460780661,34.89023368370465,87.58554530253785,78.96842861091636,2019Q1
531,India,p2,Annual,Digital,N,Medium,Y,Y,5,6.0,13.9407,71.07905241760187,74.9,2020Q1
4351,Japan,p2,Bi-annual,Digital,N,Low,N,N,5,6.0,29.3,81.36035714158655,87.85,2020Q3
1740,India,p1,Annual,Digital,N,Medium,N,Y,1,3.0,5.5,71.04545378775276,65.36,2020Q2
4991,USA,p2,Annual,Digital,Y,High,N,Y,2,4.0,91.26,80.97411604895288,79.73,2019Q4
5954,Japan,p1,Annual,Digital,Y,Low,N,N,4,5.0,22.36,78.84578786290592,83.44000000000001,2019Q4
3050,India,p1,Annual,Digital,Y,High,Y,N,1,3.0,6.825500000000002,68.6511088591806,65.988,2020Q2
2229,USA,p2,Monthly,Digital,Y,High,Y,Y,5,4.0,97.8907,83.7265229700118,86.0,2020Q2
6662,India,p1,Monthly,Digital,N,Low,N,Y,1,3.007630539069368,16.624599516026095,63.077334478374375,63.760708167634775,2019Q2
4799,Japan,p2,Annual,Digital,N,Medium,N,Y,5,5.0,25.89,92.94089356496232,92.1,2019Q4
9279,USA,p2,Monthly,Digital,Y,Low,N,N,2,3.0401039563004306,51.336493796822815,77.55230079446146,75.734534677797,2019Q1
7904,Japan,p2,Annual,Digital,N,Medium,Y,N,2,6.952615075701061,40.45456424278963,84.91347965437538,87.76990615286059,2019Q2
3301,USA,p2,Monthly,Digital,Y,Medium,N,Y,0,4.0,107.28,78.38865302396634,76.21,2020Q3
8270,Japan,p2,Monthly,Offline,N,High,N,N,2,7.0695592433937975,41.160214233440726,81.50036318129966,84.56253110249033,2018Q4
2165,USA,p2,Monthly,Digital,Y,Medium,Y,Y,2,2.0,99.3107,75.99258909479838,81.905,2020Q2
2720,India,p1,Monthly,Offline,Y,Low,N,N,5,6.0,14.2,72.7373110943181,65.4,2020Q2
2672,India,p1,Annual,Digital,Y,High,N,N,1,5.0,7.1,64.71645787335225,63.15,2020Q2
1227,USA,p2,Annual,Digital,N,Low,N,N,3,5.0,39.99,75.75498756637396,75.215,2020Q1
7734,Japan,p1,Monthly,Digital,N,High,N,Y,4,2.993958298583153,13.272502637425232,71.87055621181,63.02569906701942,2019Q2
1228,India,p1,Annual,Digital,N,Low,N,N,3,4.0,5.99,67.53458933387581,61.74,2020Q1
5242,USA,p1,Annual,Digital,N,Low,N,Y,1,5.0,26.469999999999995,74.5243788619053,69.52,2019Q4
4908,India,p1,Annual,Digital,N,Medium,N,Y,1,4.0,5.5,70.92045690963249,66.86,2019Q4
7258,India,p2,Monthly,Digital,Y,High,N,N,5,4.998990766344785,11.190281309895097,77.37421921311692,74.38586290319512,2019Q2
9084,USA,p2,Annual,Offline,N,Low,Y,Y,4,6.535176451264388,38.372875671714034,79.73591270459653,86.67019320900584,2019Q1
7551,Japan,p1,Bi-annual,Digital,N,High,N,N,5,5.992816162853432,27.56290675154305,84.80961161123992,83.80908394837982,2019Q3
2707,India,p2,Monthly,Digital,N,High,N,N,1,3.0,15.05,77.0132373239815,69.09,2020Q2
481,Japan,p2,Annual,Offline,N,Low,N,Y,1,5.0,29.99,85.11889016728107,89.0,2020Q1
8337,Japan,p2,Monthly,Offline,Y,Low,N,Y,5,5.017100623446234,26.55396207026501,85.96132021553947,91.05851460493896,2019Q1
611,India,p2,Annual,Digital,Y,High,Y,Y,5,8.0,9.207,79.39131859246697,79.18,2020Q1
8053,Japan,p2,Bi-annual,Digital,N,High,N,Y,4,6.006419106224818,39.242197489112286,91.02357985632524,95.0,2019Q1
4246,USA,p1,Monthly,Offline,Y,High,N,N,2,5.0,66.55999999999999,76.92336169641116,70.97000000000001,2020Q3
6737,India,p1,Monthly,Digital,Y,Low,N,Y,1,3.334007895628904,12.197421556535753,66.87933886562445,65.40298059871157,2019Q3
614,India,p1,Monthly,Digital,Y,High,Y,Y,5,5.0,10.9155,78.27375674734164,69.3,2020Q1
1160,Japan,p1,Annual,Offline,N,Low,N,N,4,5.0,14.99,75.36378645886586,82.81,2020Q1
1021,Japan,p2,Annual,Offline,Y,High,N,N,4,5.0,41.99,89.71528222382847,93.1,2020Q1
3786,India,p1,Annual,Offline,N,High,Y,Y,5,5.0,5.5,83.18837778784302,79.52,2020Q3
1790,Japan,p1,Monthly,Offline,N,High,N,Y,5,6.0,15.669999999999998,87.55033080889355,86.32,2020Q2
5897,India,p2,Annual,Digital,Y,Low,N,N,5,6.0,12.38,67.44579037705215,67.1,2019Q4
1956,India,p1,Monthly,Offline,N,Low,N,Y,5,5.0,7.1000000000000005,66.96201860501002,66.89,2020Q2
4541,USA,p2,Monthly,Digital,Y,Medium,Y,N,4,4.0,98.0207,78.61959095063725,81.57929999999999,2020Q3
7526,Japan,p1,Annual,Offline,Y,Low,N,N,1,5.011706014505418,13.17616880812414,71.2809488093442,65.11341914051783,2019Q2
5758,Japan,p1,Annual,Digital,N,High,N,N,5,6.0,14.14,82.23353237340099,83.66,2019Q4
1632,USA,p1,Monthly,Digital,N,Medium,N,Y,5,4.0,32.489999999999995,70.7429171359444,67.5,2020Q2
3575,USA,p2,Annual,Digital,Y,Low,N,Y,3,6.0,90.31,78.90312037913125,77.68,2020Q3
2296,USA,p1,Annual,Offline,N,Low,Y,Y,5,6.0,22.6806,78.55267338352765,81.9,2020Q2
887,Japan,p2,Monthly,Offline,N,Medium,N,N,3,6.0,35.99,83.25884198455132,84.77,2020Q1
6050,India,p1,Annual,Offline,Y,Medium,Y,N,5,5.0,7.8906,74.88709831374001,75.8236,2019Q4
4212,USA,p1,Annual,Offline,N,High,N,N,3,6.0,24.46,73.20941273782978,77.46000000000001,2020Q3
4259,Japan,p2,Annual,Digital,Y,High,N,N,2,5.0,44.35,88.6778542073015,87.31,2020Q3
4778,Japan,p1,Bi-annual,Digital,Y,Medium,N,Y,5,4.0,18.5,88.89302392898082,93.49,2019Q4
3274,India,p1,Monthly,Digital,N,Medium,N,Y,3,5.0,7.51,65.27204504000687,62.48,2020Q3
7621,Japan,p1,Bi-annual,Digital,Y,Medium,N,N,5,5.513929647891199,14.928356635258316,85.60859799156333,87.08734274505532,2019Q1
5212,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,2,5.0,17.119999999999997,87.45540628108351,90.37,2019Q4
8592,USA,p1,Monthly,Digital,N,Low,N,Y,2,5.010023803683185,29.3631639525539,65.221243336622,63.56526099642905,2018Q4
1195,Japan,p2,Monthly,Offline,Y,Low,N,N,3,4.0,49.99,86.83615856765249,86.24,2020Q1
8610,USA,p1,Monthly,Digital,N,Medium,N,N,1,5.011261344314667,33.05897000203087,68.44535418115161,65.53024281301232,2018Q4
3411,Japan,p2,Annual,Digital,Y,High,N,Y,4,5.0,41.46,83.12076330253184,90.53,2020Q3
5978,USA,p1,Annual,Digital,N,Low,N,N,4,5.0,26.1,72.51233839612738,68.96,2019Q4
6829,India,p1,Monthly,Offline,N,Low,Y,N,3,4.9939150841391164,10.448360829189117,81.0742378311099,68.04579738009302,2018Q4
1398,India,p1,Monthly,Offline,Y,High,Y,N,5,3.0,10.8006,78.43563200765354,73.7548,2020Q1
408,India,p1,Annual,Digital,Y,Low,N,Y,3,5.0,9.49,66.57523915527196,63.5,2020Q1
7840,Japan,p1,Monthly,Offline,Y,Low,N,N,5,3.9981021520210014,25.434184930443703,77.99577830751144,78.45429764326703,2019Q1
9303,USA,p2,Monthly,Digital,Y,Low,Y,Y,5,5.993986552162864,90.01867866957957,79.60704329154417,86.86491816425865,2019Q1
8257,Japan,p2,Monthly,Digital,Y,Low,Y,Y,1,2.992566682137738,108.11035296082213,83.90617841615769,83.32662680931446,2019Q1
1485,USA,p2,Monthly,Digital,N,High,Y,N,1,6.0,43.191,82.31257105512276,79.23299999999999,2020Q1
5335,India,p2,Monthly,Digital,Y,Medium,Y,Y,3,3.0,12.491,75.81151692936375,74.0,2019Q4
1873,India,p2,Monthly,Offline,Y,High,N,Y,1,5.0,14.67,74.80979014203564,71.32,2020Q2
6787,India,p1,Monthly,Digital,Y,Medium,Y,N,5,4.006284015855512,8.286013611781238,76.1315515894553,74.04886437471046,2019Q3
8971,USA,p2,Annual,Digital,Y,High,Y,Y,2,3.995238020925948,47.614137182046576,75.30488513762678,74.26915743722367,2019Q3
5668,Japan,p1,Bi-annual,Offline,Y,Medium,N,N,2,5.0,23.18,85.36627831021686,83.07000000000001,2019Q4
1872,India,p1,Monthly,Offline,Y,High,N,Y,2,3.0,8.63,65.83537073358991,69.86,2020Q2
5496,USA,p1,Annual,Offline,N,Low,Y,Y,5,6.0,19.9105,84.30870962556622,82.58,2019Q4
2538,India,p1,Monthly,Digital,N,Medium,N,N,2,2.0,6.76,62.98962990646751,61.48,2020Q2
3370,USA,p1,Monthly,Offline,N,High,N,Y,5,3.0,29.35,71.2514353381045,73.14,2020Q3
8867,USA,p2,Annual,Digital,N,High,N,N,5,4.007486422746595,36.9489060938813,84.09775440275345,79.40392125444703,2019Q1
5096,India,p1,Monthly,Offline,Y,Low,N,Y,5,5.0,9.93,74.00918171827783,71.06,2019Q4
9203,USA,p2,Monthly,Digital,N,High,N,Y,5,4.01525057142017,54.91815204746206,81.93120264100804,77.79642689704214,2018Q4
1505,USA,p2,Annual,Offline,N,Low,Y,N,5,6.0,35.99100000000001,83.7767801922895,85.70100000000001,2020Q1
267,USA,p2,Annual,Digital,N,High,N,Y,3,3.0,39.99,74.387507628482,78.0,2020Q1
5906,Japan,p1,Bi-annual,Digital,Y,Low,N,N,4,6.0,25.3,81.04294948548363,84.38,2019Q4
848,USA,p1,Annual,Offline,Y,Medium,N,N,4,5.0,54.99,74.53488623590417,75.46,2020Q1
2174,India,p1,Monthly,Offline,N,Medium,Y,Y,3,4.0,6.4505,70.02612018977123,68.965,2020Q2
6835,India,p1,Monthly,Offline,N,Low,Y,Y,1,3.9985105430776753,12.582705234429651,71.44001512946583,69.25963093704408,2018Q4
7030,India,p2,Annual,Digital,Y,High,N,Y,4,5.010997292138356,16.95928680833679,77.83257916478927,70.64179010635993,2018Q4
862,USA,p1,Annual,Digital,Y,Medium,N,N,3,3.0,54.99,79.64580254512393,73.99,2020Q1
3743,India,p2,Monthly,Offline,Y,Medium,Y,Y,3,3.0,12.0507,74.8446269014989,77.07000000000001,2020Q3
7387,India,p2,Monthly,Offline,N,Medium,Y,N,5,4.005552961029613,15.372560379040298,80.54948981744135,74.89078610419233,2019Q2
7735,Japan,p1,Monthly,Digital,N,High,N,Y,5,4.001491271226894,28.239254335331665,79.44054336308571,78.59136020871156,2019Q3
7831,Japan,p1,Monthly,Offline,Y,Low,N,N,1,5.672368580284321,22.00046927778813,78.04469546053454,78.73995463386576,2019Q1
5618,Japan,p1,Annual,Digital,Y,Medium,N,N,3,6.0,22.0,85.8089372492214,84.28999999999999,2019Q4
866,Japan,p1,Annual,Digital,Y,Medium,N,N,3,3.0,22.99,83.88714965322816,83.3,2020Q1
2015,Japan,p2,Monthly,Offline,N,Low,N,Y,3,4.0,36.330000000000005,84.07495198080511,85.16,2020Q2
183,USA,p2,Annual,Digital,Y,High,N,Y,5,5.0,89.99,82.07939780803673,80.5,2020Q1
496,USA,p1,Monthly,Digital,N,Low,N,Y,1,5.0,29.99,64.90607595880303,65.5,2020Q1
6803,India,p1,Monthly,Offline,N,High,N,Y,5,4.01671690769341,7.31927081179637,63.78176858678838,59.49721016524869,2018Q4
7901,Japan,p2,Annual,Digital,N,Medium,N,Y,2,5.504663977460271,38.18386867327913,84.85567128883596,86.87085661292357,2019Q2
4605,USA,p2,Monthly,Digital,Y,High,Y,N,3,5.0,101.1607,79.0286578350468,81.06079999999999,2020Q3
2758,Japan,p1,Annual,Digital,N,Low,N,N,5,4.0,16.73,84.61872502123565,79.60000000000001,2020Q2
3265,Japan,p2,Bi-annual,Offline,N,Medium,N,Y,3,6.0,26.63,90.12444353659876,91.86,2020Q3
6372,India,p1,Annual,Digital,N,Low,N,Y,5,4.01577043395984,5.945721418981911,69.5607711860151,71.66881539691502,2019Q1
823,India,p2,Annual,Offline,N,Medium,N,N,5,4.0,14.99,72.41951956235022,72.03,2020Q1
2241,USA,p2,Annual,Digital,N,High,Y,Y,3,6.0,36.810500000000005,82.84143761645623,83.08000000000001,2020Q2
4312,India,p1,Annual,Digital,Y,Low,N,N,5,3.0,11.85,66.6863439937921,61.34,2020Q3
6377,India,p1,Annual,Digital,N,Low,Y,N,4,4.503449961789863,6.986147913843289,69.69554646779547,66.60303106239499,2018Q4
8893,USA,p2,Annual,Digital,N,Low,N,N,3,5.003237189273991,103.5913485680609,67.56925249305753,74.91668756622452,2019Q1
9132,USA,p2,Annual,Offline,Y,High,Y,N,5,3.9919998590392014,95.09437721945925,87.95910249690168,90.04305690358878,2019Q1
3201,Japan,p2,Annual,Offline,N,Medium,N,Y,5,6.0,28.91,89.1220062106541,93.08,2020Q3
6729,India,p1,Monthly,Digital,Y,Low,N,N,4,5.0040161524206885,18.915165804239017,63.27062039159086,61.85260298684714,2019Q2
3816,USA,p1,Annual,Offline,N,High,Y,Y,5,5.0,25.2107,83.59603045878546,82.025,2020Q3
6707,India,p1,Monthly,Digital,Y,High,Y,N,1,2.134397831627693,8.517153632146652,62.03421836201549,60.156527566730205,2019Q2
926,India,p1,Monthly,Digital,Y,Medium,N,N,1,3.0,11.49,63.51879580843908,62.23,2020Q1
787,India,p2,Annual,Digital,N,Low,Y,Y,2,4.0,14.2405,73.83035269065331,70.875,2020Q1
7191,India,p2,Monthly,Digital,N,High,N,N,3,3.0129362487499765,10.57375513426776,76.39017006171899,63.49181386230499,2019Q2
8919,USA,p2,Annual,Digital,N,Low,Y,Y,4,4.002315902009076,36.44816215468733,72.16018758686889,75.37270808861884,2019Q2
962,India,p1,Annual,Offline,Y,High,N,N,4,4.0,9.49,73.63110265974592,71.54,2020Q1
1463,India,p2,Monthly,Offline,Y,High,Y,N,1,3.0,12.0807,74.84019334237534,76.5478,2020Q1
