Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
8573,USA,p1,Monthly,Digital,N,High,N,Y,4,3.0340765807204115,30.37800346396313,65.55340912629111,80.20845150730334,2018Q4
8574,USA,p1,Monthly,Digital,N,High,N,Y,4,5.009438683245085,31.17110488777011,76.56722510265136,74.36520350158038,2019Q3
8575,USA,p1,Monthly,Digital,N,High,Y,N,2,2.9645017272684746,49.94930894675491,79.96711210861825,71.23324061009362,2019Q2
8576,USA,p1,Monthly,Digital,N,High,Y,N,5,4.011935242874656,64.28512108248215,82.43364606490297,76.4705259146713,2018Q4
8577,USA,p1,Monthly,Digital,N,High,Y,Y,2,4.321714626145906,29.206390331426245,76.0384523505801,74.76381880343973,2019Q1
8578,USA,p1,Monthly,Digital,N,High,Y,Y,3,3.5098408513913224,47.38367872900774,68.14209262992136,79.91283517677823,2019Q1
8579,USA,p1,Monthly,Digital,N,Low,N,N,1,4.00136917100343,32.161693801163814,72.65777579954283,83.1473858592783,2018Q4
8580,USA,p1,Monthly,Digital,N,Low,N,N,1,2.496751711778714,45.952264029140025,63.28390153905022,61.86032220339804,2019Q1
8581,USA,p1,Monthly,Digital,N,Low,N,N,2,4.0148955121596215,70.4271431852106,70.8701098977675,71.84664885191059,2019Q2
8582,USA,p1,Monthly,Digital,N,Low,N,N,3,4.002294521135672,28.42237528220508,68.53495180269195,66.25164831887558,2018Q4
8583,USA,p1,Monthly,Digital,N,Low,N,N,3,3.4902355817317847,67.17143532244131,67.64651312540708,64.30002236207955,2019Q2
8584,USA,p1,Monthly,Digital,N,Low,N,N,4,2.9996523339910874,31.34549521162541,56.073895060253335,63.60843294371767,2018Q4
8585,USA,p1,Monthly,Digital,N,Low,N,N,4,4.011729839302134,30.31529082460742,72.67385924357075,69.14231169788022,2019Q1
8586,USA,p1,Monthly,Digital,N,Low,N,N,4,4.001787234938214,49.30340013529881,69.81512474992225,66.61255723974936,2019Q2
8587,USA,p1,Monthly,Digital,N,Low,N,N,5,3.039130342897484,30.57704325909645,70.60302577089487,70.50843401879855,2018Q4
8588,USA,p1,Monthly,Digital,N,Low,N,N,5,4.996712436041631,49.32261683213431,73.41899757343946,76.41235911296916,2019Q1
8589,USA,p1,Monthly,Digital,N,Low,N,N,5,3.039531590124888,9.39097758317438,65.19395997537468,60.34844097646675,2019Q3
8590,USA,p1,Monthly,Digital,N,Low,N,Y,1,4.758606766190237,38.81290026136727,71.23342982717439,71.93381753961732,2018Q4
8591,USA,p1,Monthly,Digital,N,Low,N,Y,1,4.031870395134576,26.412411509470044,70.52100020072426,72.94606549293046,2019Q3
8592,USA,p1,Monthly,Digital,N,Low,N,Y,2,5.010023803683185,29.3631639525539,65.221243336622,63.56526099642905,2018Q4
8593,USA,p1,Monthly,Digital,N,Low,N,Y,3,4.988233365340945,55.77901363028942,71.42080492619624,71.60697416081254,2019Q1
8594,USA,p1,Monthly,Digital,N,Low,N,Y,3,1.9118867721797763,61.65430627633528,66.34119818445868,66.02744937139457,2019Q2
8595,USA,p1,Monthly,Digital,N,Low,N,Y,3,6.027268707036399,54.84260123218544,75.16609411143975,68.05482697262218,2019Q3
8596,USA,p1,Monthly,Digital,N,Low,N,Y,4,3.998307171923892,37.11697943260457,77.0728160370251,73.26452935789607,2018Q4
8597,USA,p1,Monthly,Digital,N,Low,N,Y,4,3.988492665239396,27.74935573425494,67.92367760761495,71.00597498374472,2019Q1
8598,USA,p1,Monthly,Digital,N,Low,N,Y,5,4.008939666170966,8.16771326933206,68.54788472395597,70.98052335960531,2018Q4
8599,USA,p1,Monthly,Digital,N,Low,N,Y,5,4.020141412327579,19.03676242134992,74.52097870175777,69.50544898802342,2019Q1
8600,USA,p1,Monthly,Digital,N,Low,N,Y,5,2.989612597145104,10.017547401205364,66.16448410131024,70.3909722612053,2019Q2
8601,USA,p1,Monthly,Digital,N,Low,Y,N,1,3.025256621953985,19.429538695382853,60.96242500581148,64.8720006569269,2019Q1
8602,USA,p1,Monthly,Digital,N,Low,Y,N,3,6.003652175328163,65.39026266729832,71.55442574281975,67.92814002109999,2019Q2
8603,USA,p1,Monthly,Digital,N,Low,Y,N,3,3.006827044741343,26.871692211153665,69.69606217323071,65.82457321121944,2019Q3
8604,USA,p1,Monthly,Digital,N,Low,Y,N,4,3.991171914690804,50.44581120125544,77.40958975762405,68.69570531275994,2019Q2
8605,USA,p1,Monthly,Digital,N,Low,Y,N,4,3.991330686212301,25.060099640110792,74.84453863903788,64.66773106177865,2019Q3
8606,USA,p1,Monthly,Digital,N,Low,Y,N,5,3.019983847248576,11.582765352448016,68.14489465313592,65.88723925474332,2018Q4
8607,USA,p1,Monthly,Digital,N,Low,Y,Y,1,5.00635460724808,98.51890770694862,73.50235396733112,73.12581104301002,2019Q1
8608,USA,p1,Monthly,Digital,N,Low,Y,Y,5,4.005255113497944,25.13645229411033,67.48948421263773,72.574017373548,2018Q4
8609,USA,p1,Monthly,Digital,N,Low,Y,Y,5,2.985596184084389,15.589938378587595,69.96001978006886,64.15234222580293,2019Q1
8610,USA,p1,Monthly,Digital,N,Medium,N,N,1,5.011261344314667,33.05897000203087,68.44535418115161,65.53024281301232,2018Q4
8611,USA,p1,Monthly,Digital,N,Medium,N,N,1,4.0051079060343,25.86296022700747,72.75514376120408,68.73217883057177,2019Q1
8612,USA,p1,Monthly,Digital,N,Medium,N,N,3,2.9935055574848,30.41631159433411,67.07243743892161,65.93144384658288,2018Q4
8613,USA,p1,Monthly,Digital,N,Medium,N,N,5,2.9929130924433087,27.2473581985674,75.52549389550562,74.98169342081306,2018Q4
8614,USA,p1,Monthly,Digital,N,Medium,N,Y,1,2.9898073149157205,23.918652295632107,66.25587044414335,64.25135893117549,2019Q2
8615,USA,p1,Monthly,Digital,N,Medium,N,Y,3,2.990000162627222,28.34494985722659,74.07234390381535,71.77407538069167,2018Q4
8616,USA,p1,Monthly,Digital,N,Medium,N,Y,3,5.007356723566273,26.84787565264014,74.59685480144105,79.1870901869118,2019Q3
8617,USA,p1,Monthly,Digital,N,Medium,N,Y,4,5.002008843074957,49.90695937983904,74.81036942013351,71.34491729518143,2018Q4
8618,USA,p1,Monthly,Digital,N,Medium,N,Y,5,4.006133513346788,24.11934637768647,79.67084717255896,80.85218603265014,2019Q2
8619,USA,p1,Monthly,Digital,N,Medium,Y,N,1,3.0034694611387773,47.03233954448275,73.82581375204742,67.57040332501536,2019Q1
8620,USA,p1,Monthly,Digital,N,Medium,Y,N,3,5.007861967711699,28.37812585563444,79.05835156429488,71.7582799883482,2019Q1
8621,USA,p1,Monthly,Digital,N,Medium,Y,N,3,3.026571683388058,27.13448075444781,68.79571675989482,67.85265249404138,2019Q3
8622,USA,p1,Monthly,Digital,N,Medium,Y,Y,3,5.022340996544668,52.17664809212656,66.07230832317147,73.81388796193647,2019Q2
8623,USA,p1,Monthly,Digital,N,Medium,Y,Y,5,6.012281580193758,26.78266147847436,76.75178011577206,78.91804600734643,2019Q2
8624,USA,p1,Monthly,Digital,Y,High,N,N,1,3.0289379656783644,63.51134046876713,66.6042229381455,61.597101212853815,2019Q2
8625,USA,p1,Monthly,Digital,Y,High,N,N,1,3.501461359571378,42.95131277777868,76.66741424150143,71.62392634010808,2019Q3
8626,USA,p1,Monthly,Digital,Y,High,N,N,3,2.992576956789019,63.208298766539336,73.81394986476532,63.03532628038199,2018Q4
8627,USA,p1,Monthly,Digital,Y,High,N,N,4,3.014711237987895,46.74621765117731,75.58144557125996,75.91452919527175,2019Q2
8628,USA,p1,Monthly,Digital,Y,High,N,Y,1,3.987041359807398,60.82983644006223,64.34358861165006,66.10226592201433,2019Q2
8629,USA,p1,Monthly,Digital,Y,High,N,Y,4,7.016559432917284,63.37434533978702,83.75446828175605,81.12124738783604,2019Q1
8630,USA,p1,Monthly,Digital,Y,High,N,Y,5,5.989672521197892,69.8396358327135,62.50903553787783,58.13705796772724,2019Q2
8631,USA,p1,Monthly,Digital,Y,High,N,Y,5,3.0027036778016543,11.29352929756468,77.17239046623536,82.32021738503364,2019Q3
8632,USA,p1,Monthly,Digital,Y,High,Y,N,1,5.009486370048109,89.95661527125112,76.09796974343881,83.0815874289611,2018Q4
8633,USA,p1,Monthly,Digital,Y,High,Y,N,3,4.999321313038144,63.906338068142034,77.55469390701535,68.9862900805181,2019Q3
8634,USA,p1,Monthly,Digital,Y,High,Y,N,5,2.980349773796874,52.295602016393445,78.84262637637333,71.07315388798571,2019Q2
8635,USA,p1,Monthly,Digital,Y,High,Y,N,5,4.9980499873658975,103.87040864605954,86.67219362899242,78.52772053669824,2019Q3
8636,USA,p1,Monthly,Digital,Y,High,Y,Y,4,5.990582688573149,96.43386194192708,75.73091771760303,75.50641118168346,2018Q4
8637,USA,p1,Monthly,Digital,Y,High,Y,Y,5,3.985742119018554,108.4545735081266,77.98112314467824,77.74610765188123,2018Q4
8638,USA,p1,Monthly,Digital,Y,High,Y,Y,5,3.49401016955852,62.63720152053938,73.90676925014428,74.25682066205849,2019Q2
8639,USA,p1,Monthly,Digital,Y,High,Y,Y,5,4.503313605359779,59.75060251179879,75.982821393798,71.80033085122943,2019Q3
8640,USA,p1,Monthly,Digital,Y,Low,N,N,1,6.005679478546234,20.266700669704267,64.10827465889938,61.02153078695049,2018Q4
8641,USA,p1,Monthly,Digital,Y,Low,N,N,1,5.963568905691387,71.84683273629406,67.90154270263653,61.98196517297401,2019Q1
8642,USA,p1,Monthly,Digital,Y,Low,N,N,1,2.9832364512705274,66.64913768221575,70.84945172964363,67.89073240194948,2019Q2
8643,USA,p1,Monthly,Digital,Y,Low,N,N,2,2.9979324517234933,49.09853345682704,64.50380414385037,69.70662917369467,2018Q4
8644,USA,p1,Monthly,Digital,Y,Low,N,N,3,3.019886130255486,56.45464563437041,75.1694679885413,74.20070576116751,2019Q2
8645,USA,p1,Monthly,Digital,Y,Low,N,N,3,3.0072738538456703,70.13736477360447,67.9757217589995,73.99287090478029,2019Q3
8646,USA,p1,Monthly,Digital,Y,Low,N,N,4,3.011646882483189,16.549345009201822,61.83244964598764,74.03399053002009,2018Q4
8647,USA,p1,Monthly,Digital,Y,Low,N,N,4,3.411686160744743,56.8971553066205,70.40056147893529,63.680242076509934,2019Q2
8648,USA,p1,Monthly,Digital,Y,Low,N,N,5,4.502854409692038,19.91820757055393,67.07537906989762,64.87303894557792,2018Q4
8649,USA,p1,Monthly,Digital,Y,Low,N,Y,1,2.9774545337580243,64.40348393617012,71.79611246667145,71.19831701738583,2019Q3
8650,USA,p1,Monthly,Digital,Y,Low,N,Y,2,4.008263238455499,51.75442304795998,84.57663885723665,75.58600627986063,2019Q1
8651,USA,p1,Monthly,Digital,Y,Low,N,Y,2,2.121411374800945,66.13563098211722,64.34954674326202,61.75970141481431,2019Q2
8652,USA,p1,Monthly,Digital,Y,Low,N,Y,3,3.508663923329176,66.10346867535807,70.83744038991088,71.72390265671494,2018Q4
8653,USA,p1,Monthly,Digital,Y,Low,N,Y,5,3.0065534374542224,38.10364636477528,65.24334350527683,64.35759556937252,2018Q4
8654,USA,p1,Monthly,Digital,Y,Low,N,Y,5,5.010930584566649,71.47674571281969,77.5302408115,79.57090088878104,2019Q1
8655,USA,p1,Monthly,Digital,Y,Low,N,Y,5,4.005555124945297,30.704019388120912,73.28643338783256,75.75238833747645,2019Q3
8656,USA,p1,Monthly,Digital,Y,Low,Y,N,1,6.02071733930926,66.76512980113708,87.68660141007796,79.91928965619938,2019Q3
8657,USA,p1,Monthly,Digital,Y,Low,Y,N,2,4.011730777379292,61.76900946190119,76.79044487376962,73.26968974028067,2019Q1
8658,USA,p1,Monthly,Digital,Y,Low,Y,N,3,5.011992108604061,62.99875864092682,75.61713584056103,78.88608947675708,2019Q2
8659,USA,p1,Monthly,Digital,Y,Low,Y,N,4,3.5041511592813315,45.149542797306594,75.2258170702847,74.53840832899195,2019Q3
8660,USA,p1,Monthly,Digital,Y,Low,Y,N,5,5.005514378040417,51.280237642956905,80.73434356829965,77.08325689050407,2018Q4
8661,USA,p1,Monthly,Digital,Y,Low,Y,N,5,6.017429886952418,11.20011103542734,72.37791419289512,79.08836850845378,2019Q2
8662,USA,p1,Monthly,Digital,Y,Low,Y,N,5,4.00290541760566,54.19537896695495,79.58503045358427,69.89569116962637,2019Q3
8663,USA,p1,Monthly,Digital,Y,Low,Y,Y,1,5.001907115862669,59.26569862075354,66.54380334462033,65.4829910601792,2018Q4
8664,USA,p1,Monthly,Digital,Y,Low,Y,Y,1,5.001744778373877,15.146819918321803,74.55361850755527,72.46370835723236,2019Q1
8665,USA,p1,Monthly,Digital,Y,Low,Y,Y,1,4.996822821208789,65.97510644331459,73.92706555482262,70.4301856315202,2019Q3
8666,USA,p1,Monthly,Digital,Y,Low,Y,Y,2,4.9914357624070815,46.44383611129149,71.43914683105784,75.79541548126603,2019Q3
8667,USA,p1,Monthly,Digital,Y,Low,Y,Y,3,4.012809143191274,87.6466894272549,75.00604996235796,69.2489504138141,2018Q4
8668,USA,p1,Monthly,Digital,Y,Low,Y,Y,3,3.504310624273189,44.8083430877233,76.08420018200586,78.28300084230963,2019Q3
8669,USA,p1,Monthly,Digital,Y,Low,Y,Y,4,5.011985367773733,25.52117227837357,83.37056649612418,78.6984007183277,2019Q1
8670,USA,p1,Monthly,Digital,Y,Low,Y,Y,4,3.5061022105417843,60.66198339988523,73.1716040841755,75.53095703762463,2019Q3
8671,USA,p1,Monthly,Digital,Y,Low,Y,Y,5,4.511298688097947,60.86297144166506,77.83770287922934,73.30235284469298,2018Q4
8672,USA,p1,Monthly,Digital,Y,Low,Y,Y,5,5.499738953121866,71.41617194853337,78.97391016926517,78.0259558404515,2019Q1
8673,USA,p1,Monthly,Digital,Y,Low,Y,Y,5,5.006685606398697,50.0090014370493,84.26082182253771,88.10857966677946,2019Q3
8674,USA,p1,Monthly,Digital,Y,Medium,N,N,3,6.008428465037252,94.1691933491912,74.74173670347845,78.16289686083833,2018Q4
8675,USA,p1,Monthly,Digital,Y,Medium,N,N,3,3.006421697953696,56.0440177802769,69.64932630725582,62.351977681351215,2019Q2
8676,USA,p1,Monthly,Digital,Y,Medium,N,Y,1,4.0043495221677965,51.074617947073456,78.42521273445543,80.91732286861587,2019Q3
8677,USA,p1,Monthly,Digital,Y,Medium,N,Y,2,4.008818076260004,65.17489613800495,66.93882954909053,62.69589235911107,2018Q4
8678,USA,p1,Monthly,Digital,Y,Medium,N,Y,3,6.0032361259055325,66.61728449317799,75.4178375392203,66.62165644317083,2018Q4
8679,USA,p1,Monthly,Digital,Y,Medium,N,Y,3,3.9895011816098576,23.307965515297298,77.77263318051313,74.65992771668508,2019Q1
8680,USA,p1,Monthly,Digital,Y,Medium,N,Y,3,2.990229146669403,31.9533185789992,76.41961697589521,73.5381933442045,2019Q3
8681,USA,p1,Monthly,Digital,Y,Medium,N,Y,4,4.998666976555206,60.578788731251,72.66562463933602,73.91346420057444,2018Q4
8682,USA,p1,Monthly,Digital,Y,Medium,N,Y,5,4.508250042432934,48.95155490983917,76.72171740214907,69.3547386817439,2018Q4
8683,USA,p1,Monthly,Digital,Y,Medium,N,Y,5,3.999436828465975,34.88163223789007,73.7433645270212,75.54037389427904,2019Q1
8684,USA,p1,Monthly,Digital,Y,Medium,N,Y,5,3.000765468934228,11.16186730801627,65.6389293939203,67.79439164094208,2019Q2
8685,USA,p1,Monthly,Digital,Y,Medium,Y,N,0,4.990417938776898,36.57794108763126,69.52132703933147,73.78895565450763,2019Q2
8686,USA,p1,Monthly,Digital,Y,Medium,Y,N,1,3.516717954850225,61.8614911886453,69.82920715136714,74.17142461524077,2019Q1
8687,USA,p1,Monthly,Digital,Y,Medium,Y,N,3,3.9979930858326007,59.89908876446408,74.3735128371966,79.93226302572285,2019Q1
8688,USA,p1,Monthly,Digital,Y,Medium,Y,N,3,3.5196844874985582,46.90093901662719,70.84244648615163,68.78738292943763,2019Q3
8689,USA,p1,Monthly,Digital,Y,Medium,Y,N,4,5.000427554487714,66.45251289621447,68.24074278441192,74.40639476867726,2019Q1
8690,USA,p1,Monthly,Digital,Y,Medium,Y,N,5,5.002145778454815,48.90869635944372,82.12199595208341,74.26679143635315,2018Q4
8691,USA,p1,Monthly,Digital,Y,Medium,Y,Y,1,5.001645565300089,59.46813599558197,70.43299072097176,76.36875776225773,2018Q4
8692,USA,p1,Monthly,Digital,Y,Medium,Y,Y,1,1.9167874767768,69.58550661748099,67.10961268608091,65.74239048388452,2019Q3
8693,USA,p1,Monthly,Digital,Y,Medium,Y,Y,3,4.999655524269977,49.10275073776842,79.13971995618431,71.27125566681596,2019Q3
8694,USA,p1,Monthly,Digital,Y,Medium,Y,Y,4,5.003631507808505,69.33506452330724,71.45084460774574,75.6770668355619,2018Q4
8695,USA,p1,Monthly,Digital,Y,Medium,Y,Y,5,4.0074982380050255,61.51401708102031,76.08631005298591,65.28298786091635,2018Q4
8696,USA,p1,Monthly,Digital,Y,Medium,Y,Y,5,5.007482544466695,57.39210922726734,73.15775315186445,76.07266158058795,2019Q1
8697,USA,p1,Monthly,Digital,Y,Medium,Y,Y,5,5.012800169083849,50.13614763400438,73.63452825102046,75.14905240999998,2019Q3
8698,USA,p1,Monthly,Offline,N,High,N,N,1,2.047368355661989,31.50383811853481,67.74348825680379,62.91231275416372,2019Q2
8699,USA,p1,Monthly,Offline,N,High,N,N,2,4.0113892181873005,49.17695856708032,87.82744792192213,82.27067573749386,2018Q4
8700,USA,p1,Monthly,Offline,N,High,N,N,2,4.008383899120574,33.20820779227796,70.59626669181735,67.7363293087714,2019Q3
8701,USA,p1,Monthly,Offline,N,High,N,N,3,3.0355406235306748,36.55264577979072,68.94099949641854,71.81851038800258,2018Q4
8702,USA,p1,Monthly,Offline,N,High,N,N,5,4.5068542891265455,40.18925933444198,69.61272558068671,73.07710785259356,2019Q1
8703,USA,p1,Monthly,Offline,N,High,N,Y,2,1.9427041415575907,58.16764901374289,70.63408117000985,65.44086371791809,2019Q1
8704,USA,p1,Monthly,Offline,N,High,N,Y,3,4.021517779543849,21.995778235169336,61.705252996734906,62.696770581083776,2018Q4
8705,USA,p1,Monthly,Offline,N,High,N,Y,3,5.001138672790775,26.29183524773324,86.07830664343525,79.1236441555242,2019Q1
8706,USA,p1,Monthly,Offline,N,High,N,Y,3,5.003502017777194,29.34844292162032,71.96226706297395,71.73501305095746,2019Q2
8707,USA,p1,Monthly,Offline,N,High,N,Y,4,5.012456243954801,31.53417489509497,77.69399870797332,79.39152427295703,2019Q2
8708,USA,p1,Monthly,Offline,N,High,N,Y,5,5.001382427118749,22.99485696550338,74.5966049734674,78.30755723989027,2018Q4
8709,USA,p1,Monthly,Offline,N,High,N,Y,5,4.001127770498489,34.69747923420817,72.87972714903077,70.87020071492967,2019Q2
8710,USA,p1,Monthly,Offline,N,High,Y,N,1,4.521516013651199,30.57771598192482,72.38288030125781,68.1261544422582,2018Q4
8711,USA,p1,Monthly,Offline,N,High,Y,N,1,4.019507446831669,24.20526886135385,76.98433869156322,63.10761804051931,2019Q1
8712,USA,p1,Monthly,Offline,N,High,Y,N,1,3.022455486876235,67.0318881866395,73.38630583943844,60.87801312705634,2019Q2
8713,USA,p1,Monthly,Offline,N,High,Y,N,3,5.002532469822894,47.77342849402668,85.4840038152235,78.07260413484042,2019Q3
8714,USA,p1,Monthly,Offline,N,High,Y,N,4,3.993509229602066,49.41339968882326,82.67337572874362,76.35607788163385,2019Q1
8715,USA,p1,Monthly,Offline,N,High,Y,N,4,2.991655659143733,58.23798173887118,74.6880976829366,74.90047220862834,2019Q2
8716,USA,p1,Monthly,Offline,N,High,Y,N,5,4.994861781279797,12.8095868015259,79.4069399639362,71.69894183708287,2018Q4
8717,USA,p1,Monthly,Offline,N,High,Y,N,5,6.015937357422423,25.018002824889983,79.3673620101847,80.1371002195623,2019Q2
8718,USA,p1,Monthly,Offline,N,High,Y,Y,1,4.014293038973659,64.27268298937649,74.48691292076427,68.35107043713619,2019Q3
8719,USA,p1,Monthly,Offline,N,High,Y,Y,2,6.9983957768756575,39.63268490501017,84.2956532062001,75.58531276245617,2019Q1
8720,USA,p1,Monthly,Offline,N,Low,N,N,1,4.501831578912847,31.17902294166206,74.83690027725422,71.30899143312786,2018Q4
8721,USA,p1,Monthly,Offline,N,Low,N,N,1,3.4924538578997915,50.04687651486344,71.66877156920113,68.92522878084546,2019Q3
8722,USA,p1,Monthly,Offline,N,Low,N,N,2,4.008995692731102,9.874948342247972,74.88120867286071,73.53957362038143,2019Q2
8723,USA,p1,Monthly,Offline,N,Low,N,N,2,4.006081455952033,51.79356586420103,75.72324366197252,78.40743079058652,2019Q3
8724,USA,p1,Monthly,Offline,N,Low,N,N,3,2.198031083939997,25.21720905488309,61.64244294657651,63.42989946118463,2018Q4
8725,USA,p1,Monthly,Offline,N,Low,N,N,3,4.020087062727551,30.356982354114304,76.22637746583948,71.6404259109596,2019Q1
8726,USA,p1,Monthly,Offline,N,Low,N,N,4,3.00108210899542,25.915089061856488,74.93469575301607,68.78194875353901,2018Q4
8727,USA,p1,Monthly,Offline,N,Low,N,N,5,4.018378529847147,26.79587884990133,78.95443739169121,74.86914509220597,2018Q4
8728,USA,p1,Monthly,Offline,N,Low,N,N,5,4.001857294931487,51.278379159596085,78.72123589198128,71.12275275646968,2019Q1
8729,USA,p1,Monthly,Offline,N,Low,N,N,5,3.9912826892393856,20.87260409601254,63.98234155252002,66.65148020664833,2019Q2
8730,USA,p1,Monthly,Offline,N,Low,N,Y,1,4.013955314515489,33.82779730496942,82.38305322311393,77.54266723999295,2018Q4
8731,USA,p1,Monthly,Offline,N,Low,N,Y,3,4.010510353715512,66.40099449799985,72.8144175811963,68.13968157920056,2018Q4
8732,USA,p1,Monthly,Offline,N,Low,N,Y,3,4.497644423521282,46.40927598820398,69.00010035565077,75.28965355202334,2019Q1
8733,USA,p1,Monthly,Offline,N,Low,N,Y,3,5.999138741870742,52.64827190574393,86.10305781878634,79.87642345533179,2019Q3
8734,USA,p1,Monthly,Offline,N,Low,N,Y,5,4.006830270401209,29.26605285326776,74.23630905094856,74.16636994347813,2019Q1
8735,USA,p1,Monthly,Offline,N,Low,N,Y,5,3.516708981360513,21.29480577126214,71.15715763738274,71.40693972047055,2019Q3
8736,USA,p1,Monthly,Offline,N,Low,Y,N,1,4.997203367090529,63.58079320970261,73.4964564752786,79.8751240239353,2018Q4
8737,USA,p1,Monthly,Offline,N,Low,Y,N,1,5.010565700310718,27.669165096463026,76.46852810625327,74.64713553121781,2019Q2
8738,USA,p1,Monthly,Offline,N,Low,Y,N,1,2.9811227763947428,63.91899005642594,76.71884485914799,71.5137800774801,2019Q3
8739,USA,p1,Monthly,Offline,N,Low,Y,N,3,4.002114628895275,30.344561668880484,79.99940952733265,77.50265976986088,2018Q4
8740,USA,p1,Monthly,Offline,N,Low,Y,N,4,4.00525079108175,53.87482938949107,80.1927014664246,69.67857125141335,2019Q1
8741,USA,p1,Monthly,Offline,N,Low,Y,N,4,5.0027886656295095,25.753393113852045,70.93391942793335,73.10640707924561,2019Q3
8742,USA,p1,Monthly,Offline,N,Low,Y,N,5,6.008799676325434,98.53862334543108,78.92562596336039,71.11908137294452,2018Q4
8743,USA,p1,Monthly,Offline,N,Low,Y,N,5,3.9964589513145263,51.18738529970148,78.27585948207638,75.26834324732172,2019Q1
8744,USA,p1,Monthly,Offline,N,Low,Y,N,5,3.004247715539364,10.251097574473034,87.28338722556833,80.36277958580551,2019Q3
8745,USA,p1,Monthly,Offline,N,Low,Y,Y,1,4.50139851255133,20.727428056160925,75.01893370288887,69.44772254008365,2019Q1
8746,USA,p1,Monthly,Offline,N,Low,Y,Y,1,3.00471630757686,52.17588159702576,72.65158356554223,71.82541391320747,2019Q3
8747,USA,p1,Monthly,Offline,N,Low,Y,Y,4,3.9969447436412495,24.66736939254076,65.40828849787154,69.7579063600438,2018Q4
8748,USA,p1,Monthly,Offline,N,Low,Y,Y,4,3.018445532564212,24.784933110512203,79.7884165466375,69.62166236328878,2019Q2
8749,USA,p1,Monthly,Offline,N,Low,Y,Y,5,4.356829262616309,31.32801591576625,79.79656763140375,76.46586743813015,2018Q4
8750,USA,p1,Monthly,Offline,N,Medium,N,N,3,2.990695261839217,38.93510069714681,72.05178484376309,67.88868050905296,2019Q1
8751,USA,p1,Monthly,Offline,N,Medium,N,N,3,3.990208737100057,14.262675027869571,58.980853737056165,72.90284217197234,2019Q2
8752,USA,p1,Monthly,Offline,N,Medium,N,N,4,4.990549685145227,25.679213993189705,78.8902264684818,65.71371424213321,2018Q4
8753,USA,p1,Monthly,Offline,N,Medium,N,N,4,4.003186624662916,6.481155325282161,77.99879582306488,76.36981673325994,2019Q1
8754,USA,p1,Monthly,Offline,N,Medium,N,N,4,5.003675491663766,31.74223965615027,76.00239563604389,64.648803819717,2019Q2
8755,USA,p1,Monthly,Offline,N,Medium,N,N,5,5.015836782471182,65.78189285559326,73.92405251377836,74.8434283216732,2019Q2
8756,USA,p1,Monthly,Offline,N,Medium,N,Y,2,3.0035364846658816,29.373066724853867,71.12031036106286,77.1131639818825,2018Q4
8757,USA,p1,Monthly,Offline,N,Medium,N,Y,2,4.008057077356235,54.20796816483468,68.83093817625742,62.07686943351025,2019Q3
8758,USA,p1,Monthly,Offline,N,Medium,N,Y,3,4.990168868345409,40.13098026313938,75.59118044725187,76.43032967727996,2018Q4
8759,USA,p1,Monthly,Offline,N,Medium,N,Y,3,4.01349995045351,25.218602259296897,80.70546636005804,82.82843297670442,2019Q2
8760,USA,p1,Monthly,Offline,N,Medium,N,Y,5,5.009264953853239,30.11144313392428,76.80954977758347,83.95584198788825,2018Q4
8761,USA,p1,Monthly,Offline,N,Medium,N,Y,5,4.003956539960634,31.847295702737192,84.04696445473301,72.98081957464895,2019Q1
8762,USA,p1,Monthly,Offline,N,Medium,Y,N,1,4.998374949056303,29.057992701256165,86.36697079877665,79.41260130424513,2018Q4
8763,USA,p1,Monthly,Offline,N,Medium,Y,N,1,5.984225793048648,62.36851965862765,74.79372668494105,65.25560017155314,2019Q3
8764,USA,p1,Monthly,Offline,N,Medium,Y,N,2,4.011018067370984,28.1300090650439,83.830770028532,81.89161565470954,2018Q4
8765,USA,p1,Monthly,Offline,N,Medium,Y,N,3,5.001041118518183,70.18245787086816,83.96544807791336,78.5440140171908,2019Q1
8766,USA,p1,Monthly,Offline,N,Medium,Y,N,3,3.981312006464779,36.0436921224177,80.74107040923369,74.00739241324023,2019Q3
8767,USA,p1,Monthly,Offline,N,Medium,Y,N,4,5.004017472113781,7.716879549600685,72.47650889019259,65.58676594403286,2018Q4
8768,USA,p1,Monthly,Offline,N,Medium,Y,N,4,4.022517055442639,21.55224614745885,81.88234227554845,76.83655628690741,2019Q2
8769,USA,p1,Monthly,Offline,N,Medium,Y,N,5,6.989919896245131,51.72333672231355,84.54210497308347,79.58252966674073,2018Q4
8770,USA,p1,Monthly,Offline,N,Medium,Y,N,5,3.489698106492252,45.85069455074199,70.67247506068506,70.15306136337365,2019Q1
8771,USA,p1,Monthly,Offline,N,Medium,Y,Y,2,4.001633619038734,50.6141564450968,71.86961342343733,77.43043013172391,2018Q4
8772,USA,p1,Monthly,Offline,N,Medium,Y,Y,3,3.9850546075682143,11.392111866653549,67.29805591761034,72.12576573826853,2019Q3
8773,USA,p1,Monthly,Offline,N,Medium,Y,Y,4,3.998404788983612,64.0236832131229,78.8743895023385,75.40439341651506,2019Q2
8774,USA,p1,Monthly,Offline,N,Medium,Y,Y,5,4.009967775186085,41.31691466803184,75.5407578920822,77.25399913243254,2019Q2
